Category,Country,off_country_id,country code,category_exists_in_taxonomy,Is_needed_a_recipe ? Mano,Hunger Games link,code,Scan & photo a new one,Contributor name
en:salads-with-fish,Netherlands,en:netherlands,nl,1,Yes,Categorize existing one,8004030022010,To do,
en:salads-with-meat,Netherlands,en:netherlands,nl,1,Yes,Categorize existing one,8710506039023,To do,
en:breaded-fish,Netherlands,en:netherlands,nl,1,Yes,Categorize existing one,8720195571568,To do,
en:fish-fingers,Netherlands,en:netherlands,nl,1,Yes,Categorize existing one,8720195571568,To do,
en:frozen-breaded-fish,Netherlands,en:netherlands,nl,1,Yes,Categorize existing one,,To do,
en:smoked-salmons,Netherlands,en:netherlands,nl,1,Yes,Categorize existing one,8718452837175,To do,
en:strawberry-jams,Netherlands,en:netherlands,nl,1,Yes,Categorize existing one,3045320082586,To do,
en:stuffed-olives,Netherlands,en:netherlands,nl,1,Yes,Categorize existing one,45016018717,To do,
en:fruit-smoothies,Netherlands,en:netherlands,nl,1,Yes,Categorize existing one,5038862233354,To do,
en:apple-juices,Netherlands,en:netherlands,nl,1,Yes,Categorize existing one,8720157464334,To do,
en:multifruit-juices,Netherlands,en:netherlands,nl,1,Yes,Categorize existing one,8720157467281,To do,
en:orange-juices,Netherlands,en:netherlands,nl,1,Yes,Categorize existing one,8720157401124,To do,
en:multifruit-nectars,Netherlands,en:netherlands,nl,1,Yes,Categorize existing one,8710395949229,To do,
en:breadsticks,Netherlands,en:netherlands,nl,1,Yes,Categorize existing one,8718265422834,To do,
en:rusks,Netherlands,en:netherlands,nl,1,Yes,Categorize existing one,8710482533843,To do,
en:crispbreads,Netherlands,en:netherlands,nl,1,Yes,Categorize existing one,7300400481700,To do,
en:breads,Netherlands,en:netherlands,nl,1,Yes,Categorize existing one,7300400481700,To do,
en:Pains multicéréales,Netherlands,en:netherlands,nl,0,Yes,Categorize existing one,,To do,
en:cooked-pizza-base,Netherlands,en:netherlands,nl,1,Yes,Categorize existing one,,To do,
en:breads,Netherlands,en:netherlands,nl,1,Yes,Categorize existing one,7300400481700,To do,
en:wholemeal-sliced-breads,Netherlands,en:netherlands,nl,1,Yes,Categorize existing one,8719587044049,To do,
en:wholemeal-breads,Netherlands,en:netherlands,nl,1,Yes,Categorize existing one,4056489145684,To do,
en:whole-wheat-english-muffins,Netherlands,en:netherlands,nl,1,Yes,Categorize existing one,,To do,
en:wholemeal-rolls-for-hamburger,Netherlands,en:netherlands,nl,1,Yes,Categorize existing one,,To do,
en:wholemeal-hot-dog-buns,Netherlands,en:netherlands,nl,1,Yes,Categorize existing one,,To do,
en:wheat-wholemeal-swedish-toast,Netherlands,en:netherlands,nl,1,Yes,Categorize existing one,,To do,
en:wheat-breads,Netherlands,en:netherlands,nl,1,Yes,Categorize existing one,4056489374794,To do,
en:breads,Netherlands,en:netherlands,nl,1,Yes,Categorize existing one,7300400481700,To do,
en:cornmeal,Netherlands,en:netherlands,nl,1,Yes,Categorize existing one,8715017060023,To do,
en:instant-porridges-with-milk-powder,Netherlands,en:netherlands,nl,1,Yes,Categorize existing one,,To do,
en:filled-biscuits,Netherlands,en:netherlands,nl,1,Yes,Categorize existing one,8718907222389,To do,
en:plain-wheat-biscuits,Netherlands,en:netherlands,nl,1,Yes,Categorize existing one,,To do,
en:cream-pies,Netherlands,en:netherlands,nl,1,Yes,Categorize existing one,8718627882733,To do,
en:croissants,Netherlands,en:netherlands,nl,1,Yes,Categorize existing one,8713788118363,To do,
en:fruit-tarts,Netherlands,en:netherlands,nl,1,Yes,Categorize existing one,3270160420186,To do,
en:Nürnberger Lebkuchen,Netherlands,en:netherlands,nl,0,Yes,Categorize existing one,,To do,
en:plain-madeleines,Netherlands,en:netherlands,nl,1,Yes,Categorize existing one,5414252004290,To do,
en:cakes,Netherlands,en:netherlands,nl,1,Yes,Categorize existing one,8710466301222,To do,
en:plain-cheesecakes,Netherlands,en:netherlands,nl,1,Yes,Categorize existing one,,To do,
en:plain-breton-pudding-cake,Netherlands,en:netherlands,nl,1,Yes,Categorize existing one,,To do,
en:waffles,Netherlands,en:netherlands,nl,1,Yes,Categorize existing one,8718215836445,To do,
en:cereal-pastas,Netherlands,en:netherlands,nl,1,Yes,Categorize existing one,8718906117778,To do,
en:peanut-butters,Netherlands,en:netherlands,nl,1,Yes,Categorize existing one,9711907855853,To do,
en:bacon,Netherlands,en:netherlands,nl,1,Maybe,Categorize existing one,20402204,To do,
en:white-hams,Netherlands,en:netherlands,nl,1,Yes,Categorize existing one,8718907716765,To do,
en:sausages,Netherlands,en:netherlands,nl,1,Yes,Categorize existing one,8720182686794,To do,
en:german-meat-products,Netherlands,en:netherlands,nl,1,Yes,Categorize existing one,,To do,
en:Bratwurst,Netherlands,en:netherlands,nl,0,Yes,Categorize existing one,,To do,
en:sausages,Netherlands,en:netherlands,nl,1,Yes,Categorize existing one,8720182686794,To do,
en:sausages,Netherlands,en:netherlands,nl,1,Yes,Categorize existing one,8720182686794,To do,
en:firm-cheese-around-27-fat-maasdam-type-cheese,Netherlands,en:netherlands,nl,1,Maybe,Categorize existing one,,To do,
en:mozzarella,Netherlands,en:netherlands,nl,1,Maybe,Categorize existing one,4008432029749,To do,
en:quarks,Netherlands,en:netherlands,nl,1,Maybe,Categorize existing one,4056489564768,To do,
en:ice-creams,Netherlands,en:netherlands,nl,1,Yes,Categorize existing one,8718906117631,To do,
en:creamy-puddings,Netherlands,en:netherlands,nl,1,Yes,Categorize existing one,8711723144309,To do,
en:yogurt-drinks,Netherlands,en:netherlands,nl,1,Yes,Categorize existing one,8712800148456,To do,
en:flavoured-yogurts,Netherlands,en:netherlands,nl,1,Yes,Categorize existing one,8718452273478,To do,
en:plain-cow-milk-yogurts,Netherlands,en:netherlands,nl,1,Maybe,Categorize existing one,,To do,
en:flavoured-milks,Netherlands,en:netherlands,nl,1,Yes,Categorize existing one,8712800188322,To do,
en:multivitamin-and-mineral-supplements,Netherlands,en:netherlands,nl,1,Yes,Categorize existing one,,To do,
en:vitamin-supplements,Netherlands,en:netherlands,nl,1,Yes,Categorize existing one,8723300710784,To do,
en:creamer,Netherlands,en:netherlands,nl,1,Yes,Categorize existing one,8718452871407,To do,
en:soy-based-drinks,Netherlands,en:netherlands,nl,1,Yes,Categorize existing one,5411188115496,To do,
en:vegetarian-balls,Netherlands,en:netherlands,nl,1,Yes,Categorize existing one,8718907825375,To do,
en:vegetarian-nuggets,Netherlands,en:netherlands,nl,1,Yes,Categorize existing one,8712800002352,To do,
en:cheese-croquettes,Netherlands,en:netherlands,nl,1,Yes,Categorize existing one,8719009380410,To do,
en:vegetarian-cordons-bleus,Netherlands,en:netherlands,nl,1,Yes,Categorize existing one,8718452705627,To do,
en:vegetarian-patties,Netherlands,en:netherlands,nl,1,Yes,Categorize existing one,1230000156431,To do,
en:Croquettes de pommes de terre surgelées,Netherlands,en:netherlands,nl,0,Yes,Categorize existing one,,To do,
en:frozen-vegetarian-nuggets,Netherlands,en:netherlands,nl,1,Yes,Categorize existing one,,To do,
en:frozen-vegan-nuggets,Netherlands,en:netherlands,nl,1,Yes,Categorize existing one,,To do,
en:gravy,Netherlands,en:netherlands,nl,1,Yes,Categorize existing one,4065019015236,To do,
en:hot-sauces,Netherlands,en:netherlands,nl,1,Yes,Categorize existing one,6921804700269,To do,
en:pepper-sauces,Netherlands,en:netherlands,nl,1,Yes,Categorize existing one,727452000722,To do,
en:mayonnaises,Netherlands,en:netherlands,nl,1,Yes,Categorize existing one,8710716030254,To do,
en:salad-dressings,Netherlands,en:netherlands,nl,1,Yes,Categorize existing one,8710448539155,To do,
en:soy-sauces,Netherlands,en:netherlands,nl,1,Yes,Categorize existing one,8715035130104,To do,
en:ketchup,Netherlands,en:netherlands,nl,1,Yes,Categorize existing one,4027400148909,To do,
en:tomato-sauces,Netherlands,en:netherlands,nl,1,Yes,Categorize existing one,4027400148909,To do,
en:vegetable-bouillon-cubes,Netherlands,en:netherlands,nl,1,Yes,Categorize existing one,8710624495893,To do,
en:mixtures-of-herbs-and-spices,Netherlands,en:netherlands,nl,1,Yes,Categorize existing one,8712200544247,To do,
en:herbs-and-spices,Netherlands,en:netherlands,nl,1,Yes,Categorize existing one,8710395946341,To do,
en:mixed-herbs,Netherlands,en:netherlands,nl,1,Yes,Categorize existing one,8717600197208,To do,
en:chocolate-spreads,Netherlands,en:netherlands,nl,1,Yes,Categorize existing one,8000500179864,To do,
en:cocoa-and-its-products,Netherlands,en:netherlands,nl,1,Yes,Categorize existing one,3046920028363,To do,
en:hard-candies,Netherlands,en:netherlands,nl,1,Yes,Categorize existing one,4068428017761,To do,
en:liquorice-candies,Netherlands,en:netherlands,nl,1,Yes,Categorize existing one,4335619137509,To do,
en:canned-carrots,Netherlands,en:netherlands,nl,1,Yes,Categorize existing one,8718452262472,To do,
en:pickled-gherkins,Netherlands,en:netherlands,nl,1,Yes,Categorize existing one,8718452407606,To do,
en:tomato-pastes,Netherlands,en:netherlands,nl,1,Yes,Categorize existing one,8712153027125,To do,
en:flavoured-syrups,Netherlands,en:netherlands,nl,1,Maybe,Categorize existing one,8715700122465,To do,
en:colas,Netherlands,en:netherlands,nl,1,Yes,Categorize existing one,5000112658873,To do,
en:diet-cola-soft-drink,Netherlands,en:netherlands,nl,1,Yes,Categorize existing one,5000112658873,To do,
en:diet-beverages,Netherlands,en:netherlands,nl,1,Yes,Categorize existing one,5000112658873,To do,
en:light-fruit-sodas,Netherlands,en:netherlands,nl,1,Yes,Categorize existing one,3124480002129,To do,
en:energy-drinks,Netherlands,en:netherlands,nl,1,Yes,Categorize existing one,90453533,To do,
en:carbonated-fruit-soft-drink,Netherlands,en:netherlands,nl,1,Yes,Categorize existing one,8718452876549,To do,
en:beverages-with-orange,Netherlands,en:netherlands,nl,1,Yes,Categorize existing one,5000112646115,To do,
en:dietary-drink-for-sport,Netherlands,en:netherlands,nl,1,Yes,Categorize existing one,3583787691113,To do,
en:still-fruit-soft-drinks,Netherlands,en:netherlands,nl,1,Yes,Categorize existing one,,To do,
en:still-fruit-soft-drink-with-sugar-and-with-less-than-10-of-fruit-juice,Netherlands,en:netherlands,nl,1,Yes,Categorize existing one,,To do,
