Category,Country,off_country_id,country code,category_exists_in_taxonomy,Is_needed_a_recipe ? Mano,Hunger Games link,code,Scan & photo a new one,Contributor name
en:pork-and-its-products,Slovakia,en:slovakia,sk,1,Maybe,Categorize existing one,8594001694150,To do,
en:white-hams,Slovakia,en:slovakia,sk,1,Yes,Categorize existing one,,To do,
en:salami,Slovakia,en:slovakia,sk,1,Yes,Categorize existing one,4388840214273,To do,
en:frankfurter-sausages,Slovakia,en:slovakia,sk,1,Yes,Categorize existing one,,To do,
en:head-cheese,Slovakia,en:slovakia,sk,1,Yes,Categorize existing one,,To do,
en:sausages,Slovakia,en:slovakia,sk,1,Yes,Categorize existing one,8588007466217,To do,
en:sausages,Slovakia,en:slovakia,sk,1,Yes,Categorize existing one,8588007466217,To do,
en:sausages,Slovakia,en:slovakia,sk,1,Yes,Categorize existing one,8588007466217,To do,
en:edam,Slovakia,en:slovakia,sk,1,Maybe,Categorize existing one,8586000049925,To do,
en:processed-cheeses,Slovakia,en:slovakia,sk,1,Maybe,Categorize existing one,,To do,
en:quarks,Slovakia,en:slovakia,sk,1,Maybe,Categorize existing one,20105754,To do,
en:ice-creams,Slovakia,en:slovakia,sk,1,Yes,Categorize existing one,8722700127796,To do,
en:cow-milk-yogurts,Slovakia,en:slovakia,sk,1,Maybe,Categorize existing one,8585002524638,To do,
en:mustards,Slovakia,en:slovakia,sk,1,Yes,Categorize existing one,8586012610632,To do,
en:mustard-sauces,Slovakia,en:slovakia,sk,1,Yes,Categorize existing one,,To do,
en:tartare-sauces,Slovakia,en:slovakia,sk,1,Yes,Categorize existing one,8595003415491,To do,
en:ketchup,Slovakia,en:slovakia,sk,1,Yes,Categorize existing one,8711200398492,To do,
en:vinegars,Slovakia,en:slovakia,sk,1,Yes,Categorize existing one,,To do,
en:bouillon-cubes,Slovakia,en:slovakia,sk,1,Yes,Categorize existing one,,To do,
en:dehydrated-broths,Slovakia,en:slovakia,sk,1,Yes,Categorize existing one,8593838971489,To do,
en:vegetable-bouillon-cubes,Slovakia,en:slovakia,sk,1,Yes,Categorize existing one,,To do,
en:vegetable-bouillon-powders,Slovakia,en:slovakia,sk,1,Yes,Categorize existing one,,To do,
en:dehydrated-vegetables-bouillon,Slovakia,en:slovakia,sk,1,Yes,Categorize existing one,,To do,
en:mixtures-of-herbs-and-spices,Slovakia,en:slovakia,sk,1,Yes,Categorize existing one,,To do,
en:chocolates,Slovakia,en:slovakia,sk,1,Yes,Categorize existing one,20995553,To do,
en:bonbons,Slovakia,en:slovakia,sk,1,Yes,Categorize existing one,8000500023976,To do,
en:pickled-gherkins,Slovakia,en:slovakia,sk,1,Yes,Categorize existing one,4337185733147,To do,
en:sauerkrauts,Slovakia,en:slovakia,sk,1,Yes,Categorize existing one,9001538144052,To do,
en:canned-tomato-purees,Slovakia,en:slovakia,sk,1,Yes,Categorize existing one,,To do,
en:flavoured-syrups,Slovakia,en:slovakia,sk,1,Maybe,Categorize existing one,3217690054573,To do,
en:colas,Slovakia,en:slovakia,sk,1,Yes,Categorize existing one,8586019830415,To do,
en:carbonated-soft-drinks-without-fruit-juice,Slovakia,en:slovakia,sk,1,Yes,Categorize existing one,,To do,
